virtual_meter_id,gap_start_time,gap_end_time,gap_length_minutes
BBDL05_ce7d_1704,2025-01-20 05:01:00+00:00,2025-01-20 05:03:00+00:00,1
BBDL05_ce7d_1704,2025-01-22 11:07:00+00:00,2025-01-22 11:11:00+00:00,3
BBDL05_ce7d_1704,2025-01-25 17:59:00+00:00,2025-01-26 18:00:00+00:00,1440
BBDL05_ce7d_1704,2025-01-30 09:40:00+00:00,2025-01-30 10:02:00+00:00,21
BBDL05_ce7d_1704,2025-01-31 12:59:00+00:00,2025-01-31 14:00:00+00:00,60
BBDL05_ce7d_1704,2025-02-10 05:01:00+00:00,2025-02-10 05:03:00+00:00,1
BBDL05_ce7d_1704,2025-02-13 01:36:00+00:00,2025-02-13 03:07:00+00:00,90
BBDL05_ce7d_1704,2025-03-04 18:22:00+00:00,2025-03-04 18:24:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 18:33:00+00:00,2025-03-04 18:35:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 18:43:00+00:00,2025-03-04 18:45:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 18:45:00+00:00,2025-03-04 18:47:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 18:52:00+00:00,2025-03-04 18:55:00+00:00,2
BBDL05_ce7d_1704,2025-03-04 18:55:00+00:00,2025-03-04 18:57:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 19:18:00+00:00,2025-03-04 19:20:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 19:25:00+00:00,2025-03-04 19:27:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 19:42:00+00:00,2025-03-04 19:44:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 19:46:00+00:00,2025-03-04 19:48:00+00:00,1
BBDL05_ce7d_1704,2025-03-04 20:37:00+00:00,2025-03-04 20:40:00+00:00,2
BBDL05_ce7d_1704,2025-03-09 11:51:00+00:00,2025-03-09 11:53:00+00:00,1
BBDL05_ce7d_1704,2025-03-09 11:53:00+00:00,2025-03-09 11:59:00+00:00,5
BBDL05_ce7d_1704,2025-03-09 11:59:00+00:00,2025-03-09 12:01:00+00:00,1
BBDL05_ce7d_1704,2025-03-09 12:02:00+00:00,2025-03-09 12:05:00+00:00,2
BBDL05_ce7d_1704,2025-03-09 12:09:00+00:00,2025-03-09 12:11:00+00:00,1
BBDL05_ce7d_1704,2025-03-09 12:11:00+00:00,2025-03-09 12:13:00+00:00,1
BBDL05_ce7d_1704,2025-03-09 12:13:00+00:00,2025-03-09 12:16:00+00:00,2
BBDL05_ce7d_1704,2025-03-09 12:21:00+00:00,2025-03-09 12:23:00+00:00,1
BBDL05_ce7d_1704,2025-03-10 05:01:00+00:00,2025-03-10 05:03:00+00:00,1
BBDL05_ce7d_1704,2025-03-24 05:01:00+00:00,2025-03-24 05:03:00+00:00,1
BBDL05_ce7d_1704,2025-03-30 04:03:00+00:00,2025-03-30 08:07:00+00:00,243
BBDL05_ce7d_1704,2025-03-31 04:01:00+00:00,2025-03-31 04:03:00+00:00,1
BBDL05_ce7d_1704,2025-04-10 01:54:00+00:00,2025-04-10 01:58:00+00:00,3
BBDL05_ce7d_1704,2025-04-14 04:01:00+00:00,2025-04-14 04:03:00+00:00,1
BBDL05_ce7d_1704,2025-04-25 05:59:00+00:00,2025-04-25 08:35:00+00:00,155
BBDL05_ce7d_1704,2025-04-28 10:33:00+00:00,2025-04-28 21:26:00+00:00,652
BBDL05_ce7d_1704,2025-04-28 21:51:00+00:00,2025-04-28 21:59:00+00:00,7
BBDL05_ce7d_1704,2025-05-12 04:01:00+00:00,2025-05-12 04:03:00+00:00,1
BBDL05_ce7d_1704,2025-05-19 04:01:00+00:00,2025-05-19 04:03:00+00:00,1
BBDL05_ce7d_1704,2025-06-05 19:59:00+00:00,2025-06-05 21:00:00+00:00,60
BBDL05_ce7d_1704,2025-06-30 04:01:00+00:00,2025-06-30 04:03:00+00:00,1
